season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,judge1_score,judge2_score,judge3_score,judge4_score,raw_total_score,is_active,row_valid_judge_count,week_valid_judge_count,max_possible_score,normalized_score
15,10,Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
33,1,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,8.0,7.0,7.0,,22.0,True,3,3.0,30.0,0.7333333333333333
33,2,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,8.0,7.0,7.0,,22.0,True,3,3.0,30.0,0.7333333333333333
33,3,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,7.0,6.5,6.0,6.5,26.0,True,4,4.0,40.0,0.65
33,4,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,7.0,8.0,7.0,7.0,29.0,True,4,4.0,40.0,0.725
33,5,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
33,6,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,11.0,10.0,10.0,,31.0,True,3,3.0,30.0,1.0333333333333334
33,7,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
33,8,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
33,9,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
34,1,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,5.0,5.0,,,10.0,True,2,2.0,20.0,0.5
34,2,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
34,3,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,7.0,8.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
34,4,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,7.0,8.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
34,5,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
34,6,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,8.0,8.0,8.0,8.0,32.0,True,4,4.0,40.0,0.8
34,7,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,9.75,9.75,8.75,9.75,38.0,True,4,4.0,40.0,0.95
34,8,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,9.0,9.5,10.0,9.5,38.0,True,4,4.0,40.0,0.95
34,9,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,10.5,10.5,10.5,10.5,42.0,True,4,4.0,40.0,1.05
34,10,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,9.0,9.0,9.5,,27.5,True,3,3.0,30.0,0.9166666666666666
34,11,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,4th Place,4,9.6666,9.6666,10.0,,29.3332,True,3,3.0,30.0,0.9777733333333334
34,1,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,6.0,6.0,,,12.0,True,2,2.0,20.0,0.6
34,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
34,3,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
34,4,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
34,5,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,8.0,7.0,7.0,8.0,30.0,True,4,4.0,40.0,0.75
34,6,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
34,7,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,8.0,8.0,8.0,8.0,32.0,True,4,4.0,40.0,0.8
34,8,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,9.0,9.5,10.0,9.0,37.5,True,4,4.0,40.0,0.9375
34,9,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
34,10,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,9.5,9.5,9.5,,28.5,True,3,3.0,30.0,0.95
34,11,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,5th Place,5,9.6666,9.6666,9.6666,,28.9998,True,3,3.0,30.0,0.96666
17,1,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
17,2,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,8.0,9.0,8.0,,25.0,True,3,3.0,30.0,0.8333333333333334
17,3,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,8.0,9.0,8.0,,25.0,True,3,3.0,30.0,0.8333333333333334
17,4,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
17,5,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,8.0,9.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
17,6,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,10.6666,10.6666,10.6666,,31.9998,True,3,3.0,30.0,1.06666
17,7,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
17,8,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,8.0,9.0,8.0,,25.0,True,3,3.0,30.0,0.8333333333333334
17,9,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,9.5,9.0,9.5,,28.0,True,3,3.0,30.0,0.9333333333333333
17,10,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
17,11,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,Eliminated Week 9,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
3,1,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
3,2,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
3,3,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,7.0,6.0,6.0,,19.0,True,3,3.0,30.0,0.6333333333333333
3,4,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
3,5,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
3,6,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,9.0,,25.0,True,3,3.0,30.0,0.8333333333333334
3,7,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,10.0,9.5,9.0,,28.5,True,3,3.0,30.0,0.95
3,8,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.5,9.0,9.5,,27.0,True,3,3.0,30.0,0.9
3,9,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,9.5,10.0,10.0,,29.5,True,3,3.0,30.0,0.9833333333333333
3,10,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,10.0,9.6666,10.0,,29.666600000000003,True,3,3.0,30.0,0.9888866666666668
15,1,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,8.0,8.5,8.0,,24.5,True,3,3.0,30.0,0.8166666666666667
15,2,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,7.5,7.5,7.5,,22.5,True,3,3.0,30.0,0.75
15,3,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,8.5,8.0,8.5,,25.0,True,3,3.0,30.0,0.8333333333333334
15,4,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
15,5,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,9.25,9.25,9.5,,28.0,True,3,3.0,30.0,0.9333333333333333
15,6,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,8.5,8.5,9.5,,26.5,True,3,3.0,30.0,0.8833333333333333
15,7,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,10.8333,11.8333,11.8333,,34.4999,True,3,3.0,30.0,1.1499966666666666
15,8,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,9.5,9.7777,9.7777,,29.0554,True,3,3.0,30.0,0.9685133333333333
15,9,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
15,10,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
33,1,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,5.0,5.0,5.0,,15.0,True,3,3.0,30.0,0.5
33,2,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,6.0,4.0,5.0,,15.0,True,3,3.0,30.0,0.5
33,3,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,6.5,5.5,5.5,5.5,23.0,True,4,4.0,40.0,0.575
33,4,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
33,5,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
33,6,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
33,7,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
33,8,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
33,9,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
24,1,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,6.0,6.0,6.0,6.0,24.0,True,4,4.0,40.0,0.6
24,2,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
24,3,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,6.0,7.0,7.0,6.0,26.0,True,4,4.0,40.0,0.65
24,4,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,8.0,7.0,7.0,8.0,30.0,True,4,4.0,40.0,0.75
24,5,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,8.0,8.0,8.0,8.0,32.0,True,4,4.0,40.0,0.8
24,6,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
24,7,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
24,8,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
24,9,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
24,10,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
10,1,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
10,2,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
10,3,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
10,4,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,6.5,6.5,6.5,,19.5,True,3,3.0,30.0,0.65
10,5,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,7.0,7.0,8.0,,22.0,True,3,3.0,30.0,0.7333333333333333
10,6,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,12.0,10.0,12.0,,34.0,True,3,3.0,30.0,1.1333333333333333
10,7,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,8.5,8.5,8.5,,25.5,True,3,3.0,30.0,0.85
10,8,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,8.5,9.0,9.0,,26.5,True,3,3.0,30.0,0.8833333333333333
10,9,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,9.5,9.0,9.5,,28.0,True,3,3.0,30.0,0.9333333333333333
10,10,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,3rd Place,3,9.2222,8.8888,8.8888,,26.9998,True,3,3.0,30.0,0.8999933333333333
10,1,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
10,2,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
10,3,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,9.0,8.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
10,4,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,9.0,8.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
10,5,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
10,6,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
10,7,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
10,8,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,9.0,8.5,9.0,,26.5,True,3,3.0,30.0,0.8833333333333333
10,9,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,10.0,9.5,10.0,,29.5,True,3,3.0,30.0,0.9833333333333333
10,10,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,2nd Place,2,9.3333,8.7777,8.7777,,26.888699999999996,True,3,3.0,30.0,0.8962899999999999
1,1,Evander Holyfield,Edyta Sliwinska,Athlete,Alabama,United States,42,Eliminated Week 3,5,5.0,7.0,6.0,,18.0,True,3,3.0,30.0,0.6
1,2,Evander Holyfield,Edyta Sliwinska,Athlete,Alabama,United States,42,Eliminated Week 3,5,5.0,4.0,5.0,,14.0,True,3,3.0,30.0,0.4666666666666667
1,3,Evander Holyfield,Edyta Sliwinska,Athlete,Alabama,United States,42,Eliminated Week 3,5,5.0,4.0,4.0,,13.0,True,3,3.0,30.0,0.43333333333333335
1,4,Evander Holyfield,Edyta Sliwinska,Athlete,Alabama,United States,42,Eliminated Week 3,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
1,5,Evander Holyfield,Edyta Sliwinska,Athlete,Alabama,United States,42,Eliminated Week 3,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
1,6,Evander Holyfield,Edyta Sliwinska,Athlete,Alabama,United States,42,Eliminated Week 3,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,1,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
11,2,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,7.0,6.0,6.0,,19.0,True,3,3.0,30.0,0.6333333333333333
11,3,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
11,4,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,6.0,6.0,5.5,,17.5,True,3,3.0,30.0,0.5833333333333334
11,5,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
11,6,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,7,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
11,8,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,9,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,10,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,Eliminated Week 5,8,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
5,1,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
5,2,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
5,3,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
5,4,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,7.0,8.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
5,5,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
5,6,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
5,7,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
5,8,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
5,9,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
5,10,Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
25,1,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,7.0,6.0,6.0,,19.0,True,3,3.0,30.0,0.6333333333333333
25,2,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,8.0,7.5,8.5,,24.0,True,3,3.0,30.0,0.8
25,3,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
25,4,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
25,5,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,10.0,9.0,10.0,,29.0,True,3,3.0,30.0,0.9666666666666667
25,6,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,7.0,8.0,8.0,8.0,31.0,True,4,4.0,40.0,0.775
25,7,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
25,8,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,9.0,8.5,9.0,,26.5,True,3,3.0,30.0,0.8833333333333333
25,9,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,8.5,8.0,9.0,,25.5,True,3,3.0,30.0,0.85
25,10,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,3rd Place,3,9.7777,9.3333,9.7777,10.0,38.8887,True,4,4.0,40.0,0.9722175
31,1,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
31,2,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,8.0,8.0,8.0,8.0,32.0,True,4,4.0,40.0,0.8
31,3,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,8.0,8.0,8.0,9.0,33.0,True,4,4.0,40.0,0.825
31,4,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
31,5,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,10.25,10.25,10.25,10.25,41.0,True,4,4.0,40.0,1.025
31,6,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,9.0,9.0,9.0,10.0,37.0,True,4,4.0,40.0,0.925
31,7,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,9.0,9.0,8.5,9.0,35.5,True,4,4.0,40.0,0.8875
31,8,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
31,9,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
31,10,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
21,1,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,5.0,5.0,5.0,,15.0,True,3,3.0,30.0,0.5
21,2,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,5.5,5.5,5.5,,16.5,True,3,3.0,30.0,0.55
21,3,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,6.0,7.0,6.0,6.0,25.0,True,4,4.0,40.0,0.625
21,4,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,5.0,6.0,5.0,,16.0,True,3,3.0,30.0,0.5333333333333333
21,5,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
21,6,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
21,7,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,8,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,9,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,10,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,11,Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,1,Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,Eliminated Week 5,9,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
